Tarih,Ürün,Avrupa Birliği Birimi,AB Piyasa Fiyatı,AB Piyasa Fiyatı- Yüksek,AB Piyasa Fiyatı- Düşük,Dolar Kuru (Satış)
2019-05-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,680.5,680.75,680.25,5.9709
2019-05-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,680.5,680.75,680.25,5.9709
2019-05-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,680.5,680.75,680.25,5.9709
2019-05-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,674.5,674.75,674.25,5.9679
2019-05-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,691.5,691.75,691.25,5.9671
2019-04-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,694.75,695.0,694.5,5.9671
2019-04-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,685.5,685.75,685.25,5.9389
2019-04-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,689.0,689.25,688.75,5.934
2019-04-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,689.0,689.25,688.75,5.934
2019-04-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,689.0,689.25,688.75,5.934
2019-04-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,709.5,709.75,709.25,5.9033
2019-04-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,703.5,703.75,703.25,5.8703
2019-04-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,709.5,709.75,709.25,5.8358
2019-04-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,693.0,693.25,692.75,5.8358
2019-04-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,693.0,693.25,692.75,5.8025
2019-04-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,693.0,693.25,692.75,5.8025
2019-04-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,693.0,693.25,692.75,5.8025
2019-04-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,693.0,693.25,692.75,5.8199
2019-04-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,694.0,694.25,693.75,5.7531
2019-04-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,685.25,685.5,685.0,5.7996
2019-04-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,687.5,687.75,687.25,5.7956
2019-04-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,702.5,702.75,702.25,5.7931
2019-04-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,702.5,702.75,702.25,5.7931
2019-04-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,702.5,702.75,702.25,5.7931
2019-04-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,700.25,700.5,700.0,5.7215
2019-04-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,699.25,699.5,699.0,5.6829
2019-04-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,682.0,682.25,681.75,5.6678
2019-04-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,682.25,682.5,682.0,5.6774
2019-04-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,675.25,675.5,675.0,5.6024
2019-04-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,675.25,675.5,675.0,5.6024
2019-04-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,675.25,675.5,675.0,5.6024
2019-04-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,671.75,672.0,671.5,5.6392
2019-04-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,667.0,667.25,666.75,5.6168
2019-04-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,663.75,664.0,663.5,5.5669
2019-04-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,660.5,660.75,660.25,5.6086
2019-03-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,654.0,654.25,653.75,5.6386
2019-03-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,654.0,654.25,653.75,5.6386
2019-03-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,654.0,654.25,653.75,5.6386
2019-03-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,637.0,637.25,636.75,5.5523
2019-03-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,646.25,646.5,646.0,5.3403
2019-03-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,652.0,652.25,651.75,5.5044
2019-03-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,644.0,644.25,643.75,5.6559
2019-03-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,638.25,638.5,638.0,5.5373
2019-03-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,638.25,638.5,638.0,5.5373
2019-03-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,638.25,638.5,638.0,5.5373
2019-03-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,642.25,642.5,642.0,5.449
2019-03-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,635.25,635.5,635.0,5.4799
2019-03-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,621.75,622.0,621.5,5.4741
2019-03-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,622.25,622.5,622.0,5.4643
2019-03-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,613.0,613.25,612.75,5.4662
2019-03-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,613.0,613.25,612.75,5.4662
2019-03-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,613.0,613.25,612.75,5.4662
2019-03-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,621.5,621.75,621.25,5.4716
2019-03-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,616.25,616.5,616.0,5.4621
2019-03-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,609.25,609.5,609.0,5.4457
2019-03-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,610.5,610.75,610.25,5.4443
2019-03-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,586.75,587.0,586.5,5.4642
2019-03-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,586.75,587.0,586.5,5.4642
2019-03-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,586.75,587.0,586.5,5.4642
2019-03-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,601.25,601.5,601.0,5.4407
2019-03-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,595.75,596.0,595.5,5.3887
2019-03-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,595.75,596.0,595.5,5.3767
2019-03-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,592.25,592.5,592.0,5.3878
2019-03-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,582.0,582.25,581.75,5.3538
2019-03-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,582.0,582.25,581.75,5.3538
2019-03-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,582.0,582.25,581.75,5.3538
2019-02-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,585.75,586.0,585.5,5.3273
2019-02-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,586.25,586.5,586.0,5.3
2019-02-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,576.75,577.0,576.5,5.3044
2019-02-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,572.25,572.5,572.0,5.3154
2019-02-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,593.5,593.75,593.25,5.3264
2019-02-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,593.5,593.75,593.25,5.3264
2019-02-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,593.5,593.75,593.25,5.3264
2019-02-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,590.5,590.75,590.25,5.3236
2019-02-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,580.75,581.0,580.5,5.3059
2019-02-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,568.5,568.75,568.25,5.3147
2019-02-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,571.0,571.25,570.75,5.3018
2019-02-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,566.0,566.25,565.75,5.2696
2019-02-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,566.0,566.25,565.75,5.2696
2019-02-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,566.0,566.25,565.75,5.2696
2019-02-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,543.5,543.75,543.25,5.2962
2019-02-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,542.75,543.0,542.5,5.2523
2019-02-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,535.25,535.5,535.0,5.2733
2019-02-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,526.75,527.0,526.5,5.2651
2019-02-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,525.25,525.5,525.0,5.2532
2019-02-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,525.25,525.5,525.0,5.2532
2019-02-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,525.25,525.5,525.0,5.2532
2019-02-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,512.5,512.75,512.25,5.2502
2019-02-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,527.25,527.5,527.0,5.2183
2019-02-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,520.75,521.0,520.5,5.2073
2019-02-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,521.5,521.75,521.25,5.2288
2019-02-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,516.25,516.5,516.0,5.2038
2019-02-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,516.25,516.5,516.0,5.2038
2019-02-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,516.25,516.5,516.0,5.2038
2019-01-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,516.5,516.75,516.25,5.2203
2019-01-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,518.5,518.75,518.25,5.2876
2019-01-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,507.5,507.75,507.25,5.3436
2019-01-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,497.0,497.25,496.75,5.2858
2019-01-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,516.0,516.25,515.75,5.2736
2019-01-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,516.0,516.25,515.75,5.2736
2019-01-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,516.0,516.25,515.75,5.2736
2019-01-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,508.75,509.0,508.5,5.2835
2019-01-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,507.25,507.5,507.0,5.3238
2019-01-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,511.25,511.5,511.0,5.3551
2019-01-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,525.0,525.25,524.75,5.3465
2019-01-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,527.0,527.25,526.75,5.3526
2019-01-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,527.0,527.25,526.75,5.3526
2019-01-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,527.0,527.25,526.75,5.3526
2019-01-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,509.25,509.5,509.0,5.3659
2019-01-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,510.0,510.25,509.75,5.4134
2019-01-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,510.75,511.0,510.5,5.4499
2019-01-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,511.25,511.5,511.0,5.5203
2019-01-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,518.0,518.25,517.75,5.434
2019-01-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,518.0,518.25,517.75,5.434
2019-01-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,518.0,518.25,517.75,5.434
2019-01-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,520.75,521.0,520.5,5.4724
2019-01-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,511.5,511.75,511.25,5.5072
2019-01-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,491.75,492.0,491.5,5.4362
2019-01-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,496.5,496.75,496.25,5.3693
2019-01-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,488.0,488.25,487.75,5.4186
2019-01-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,488.0,488.25,487.75,5.4186
2019-01-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,488.0,488.25,487.75,5.4186
2019-01-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,475.25,475.5,475.0,5.4686
2019-01-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,485.5,485.75,485.25,5.3412
2019-01-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,458.75,459.0,458.5,5.2905
2018-12-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,458.75,459.0,458.5,5.2704
2018-12-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,458.75,459.0,458.5,5.2704
2018-12-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,458.75,459.0,458.5,5.2704
2018-12-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,458.75,459.0,458.5,5.2704
2018-12-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,467.5,467.75,467.25,5.2985
2018-12-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,463.75,464.0,463.5,5.2927
2018-12-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,463.75,464.0,463.5,5.313
2018-12-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,463.75,464.0,463.5,5.3021
2018-12-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,463.75,464.0,463.5,5.2841
2018-12-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,463.75,464.0,463.5,5.2841
2018-12-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,463.75,464.0,463.5,5.2841
2018-12-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,479.5,479.75,479.25,5.2695
2018-12-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,496.5,496.75,496.25,5.341
2018-12-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,491.0,491.25,490.75,5.36
2018-12-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,513.0,513.25,512.75,5.3863
2018-12-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,518.5,518.75,518.25,5.3807
2018-12-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,518.5,518.75,518.25,5.3807
2018-12-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,518.5,518.75,518.25,5.3807
2018-12-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,522.25,522.5,522.0,5.3708
2018-12-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,525.5,525.75,525.25,5.373
2018-12-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,518.0,518.25,517.75,5.3601
2018-12-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,520.0,520.25,519.75,5.2905
2018-12-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,536.75,537.0,536.5,5.3353
2018-12-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,536.75,537.0,536.5,5.3353
2018-12-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,536.75,537.0,536.5,5.3353
2018-12-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,509.0,509.25,508.75,5.3705
2018-12-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,534.0,534.25,533.75,5.3829
2018-12-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,531.0,531.25,530.75,5.2818
2018-12-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,522.5,522.75,522.25,5.2
2018-12-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,522.25,522.5,522.0,5.1663
2018-12-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,522.25,522.5,522.0,5.1663
2018-11-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,522.25,522.5,522.0,5.1663
2018-11-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,528.5,528.75,528.25,5.1742
2018-11-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,524.0,524.25,523.75,5.258
2018-11-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,534.75,535.0,534.5,5.2461
2018-11-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,536.0,536.25,535.75,5.2538
2018-11-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,520.0,520.25,519.75,5.2866
2018-11-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,520.0,520.25,519.75,5.2866
2018-11-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,520.0,520.25,519.75,5.2866
2018-11-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,548.75,549.0,548.5,5.3124
2018-11-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,559.75,560.0,559.5,5.3593
2018-11-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,556.0,556.25,555.75,5.3368
2018-11-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,577.25,577.5,577.0,5.3327
2018-11-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,576.25,576.5,576.0,5.3508
2018-11-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,576.25,576.5,576.0,5.3508
2018-11-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,576.25,576.5,576.0,5.3508
2018-11-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,582.75,583.0,582.5,5.4275
2018-11-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,578.0,578.25,577.75,5.4724
2018-11-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,579.0,579.25,578.75,5.4868
2018-11-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,604.25,604.5,604.0,5.4862
2018-11-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,602.0,602.25,601.75,5.4918
2018-11-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,602.0,602.25,601.75,5.4918
2018-11-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,602.0,602.25,601.75,5.4918
2018-11-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,608.5,608.75,608.25,5.4193
2018-11-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,607.5,607.75,607.25,5.3672
2018-11-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,614.25,614.5,614.0,5.3514
2018-11-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,628.0,628.25,627.75,5.4569
2018-11-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,629.0,629.25,628.75,5.4712
2018-11-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,629.0,629.25,628.75,5.4712
2018-11-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,629.0,629.25,628.75,5.4712
2018-11-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,628.75,629.0,628.5,5.5804
2018-10-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,662.0,662.25,661.75,5.508
2018-10-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,673.5,673.75,673.25,5.5303
2018-10-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,677.5,677.75,677.25,5.6287
2018-10-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,676.75,677.0,676.5,5.6287
2018-10-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,676.75,677.0,676.5,5.6287
2018-10-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,676.75,677.0,676.5,5.6287
2018-10-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,671.75,672.0,671.5,5.6899
2018-10-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,681.25,681.5,681.0,5.7273
2018-10-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,682.25,682.5,682.0,5.7814
2018-10-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,693.25,693.5,693.0,5.6582
2018-10-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,698.25,698.5,698.0,5.6235
2018-10-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,698.25,698.5,698.0,5.6235
2018-10-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,698.25,698.5,698.0,5.6235
2018-10-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,689.75,690.0,689.5,5.5598
2018-10-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,697.75,698.0,697.5,5.6928
2018-10-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,706.25,706.5,706.0,5.7898
2018-10-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,698.5,698.75,698.25,5.8218
2018-10-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,699.75,700.0,699.5,5.9149
2018-10-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,699.75,700.0,699.5,5.9149
2018-10-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,699.75,700.0,699.5,5.9149
2018-10-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,708.0,708.25,707.75,5.9941
2018-10-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,732.75,733.0,732.5,6.0995
2018-10-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,745.5,745.75,745.25,6.1266
2018-10-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,748.5,748.75,748.25,6.1626
2018-10-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,753.25,753.5,753.0,6.1654
2018-10-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,753.25,753.5,753.0,6.1654
2018-10-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,753.25,753.5,753.0,6.1654
2018-10-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,762.25,762.5,762.0,6.1354
2018-10-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,762.0,762.25,761.75,6.0397
2018-10-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,770.0,770.25,769.75,6.019
2018-10-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,762.75,763.0,762.5,5.9767
2018-09-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,756.5,756.75,756.25,6.001
2018-09-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,756.5,756.75,756.25,6.001
2018-09-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,756.5,756.75,756.25,6.001
2018-09-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,743.0,743.25,742.75,6.0862
2018-09-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,740.0,740.25,739.75,6.1353
2018-09-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,743.0,743.25,742.75,6.135
2018-09-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,729.5,729.75,729.25,6.2399
2018-09-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.5,719.75,719.25,6.2784
2018-09-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.5,719.75,719.25,6.2784
2018-09-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.5,719.75,719.25,6.2784
2018-09-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,715.75,716.0,715.5,6.2831
2018-09-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,716.75,717.0,716.5,6.3208
2018-09-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,714.25,714.5,714.0,6.375
2018-09-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,710.0,710.25,709.75,6.272
2018-09-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,707.5,707.75,707.25,6.0768
2018-09-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,707.5,707.75,707.25,6.0768
2018-09-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,707.5,707.75,707.25,6.0768
2018-09-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,708.0,708.25,707.75,6.3681
2018-09-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,726.25,726.5,726.0,6.406
2018-09-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,720.75,721.0,720.5,6.4654
2018-09-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,713.0,713.25,712.75,6.4649
2018-09-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,713.5,713.75,713.25,6.4807
2018-09-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,713.5,713.75,713.25,6.4807
2018-09-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,713.5,713.75,713.25,6.4807
2018-09-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,710.75,711.0,710.5,6.5981
2018-09-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,718.75,719.0,718.5,6.6944
2018-09-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,729.0,729.25,728.75,6.6918
2018-09-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,748.5,748.75,748.25,6.6333
2018-09-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,739.5,739.75,739.25,6.5616
2018-09-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,739.5,739.75,739.25,6.5616
2018-08-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,739.5,739.75,739.25,6.5616
